Error,ErrorRate,ControlSignal
-0.06543,0,1.9338
-0.06543,0,1.9345
-0.06543,0,1.9351
-0.060547,4.8828,0.93968
-0.06543,0,1.9364
-0.06543,0,1.9371
-0.06543,0,1.9377
-0.070313,0,1.958
-0.070313,0,1.9587
-0.070313,0,1.9594
-0.070313,0,1.9601
-0.070313,0,1.9608
-0.070313,0,1.9615
-0.070313,0,1.9622
-0.070313,0,1.9629
-0.070313,0,1.9636
-0.06543,0,1.9447
-0.06543,0,1.9454
-0.060547,4.8828,0.94993
-0.060547,0,1.9271
-0.055664,4.8828,0.93161
-0.055664,4.8828,0.9322
-0.060547,0,1.9289
-0.060547,0,1.9295
-0.06543,0,1.9496
-0.06543,0,1.9503
-0.06543,0,1.951
-0.06543,0,1.9516
-0.060547,4.8828,0.95616
-0.060547,4.8828,0.9568
-0.060547,0,1.934
-0.060547,0,1.9346
-0.055664,0,1.9156
-0.055664,0,1.9162
-0.055664,0,1.9167
-0.050781,4.8828,0.92118
-0.050781,0,1.8983
-0.050781,0,1.8988
-0.055664,0,1.9189
-0.055664,0,1.9194
-0.055664,0,1.92
-0.055664,0,1.9205
-0.055664,0,1.9211
-0.055664,0,1.9216
-0.050781,4.8828,0.92609
-0.055664,-4.8828,2.8993
-0.055664,0,1.9233
-0.055664,0,1.9238
-0.060547,0,1.944
-0.060547,0,1.9446
-0.055664,0,1.9256
-0.055664,0,1.9262
-0.055664,0,1.9267
-0.055664,0,1.9273
-0.050781,0,1.9083
-0.050781,0,1.9088
-0.050781,0,1.9093
-0.050781,0,1.9099
-0.055664,0,1.9299
-0.055664,0,1.9305
-0.055664,0,1.9311
-0.055664,0,1.9316
-0.055664,0,1.9322
-0.055664,0,1.9327
-0.055664,0,1.9333
-0.055664,0,1.9339
-0.050781,0,1.9149
-0.050781,0,1.9154
-0.050781,0,1.9159
-0.050781,0,1.9164
-0.045898,0,1.8974
-0.045898,0,1.8979
-0.050781,-4.8828,2.8945
-0.050781,0,1.9184
-0.050781,0,1.9189
-0.050781,0,1.9194
-0.050781,0,1.9199
-0.050781,0,1.9204
-0.050781,0,1.9209
-0.045898,0,1.9019
-0.045898,0,1.9024
-0.045898,0,1.9028
-0.041016,0,1.8837
-0.045898,-4.8828,2.8803
-0.045898,0,1.9042
-0.045898,0,1.9046
-0.045898,0,1.9051
-0.045898,0,1.9055
-0.045898,0,1.906
-0.045898,0,1.9065
-0.041016,0,1.8873
-0.041016,0,1.8878
-0.041016,0,1.8882
-0.041016,0,1.8886
-0.041016,-4.8828,2.8656
-0.041016,0,1.8894
-0.041016,0,1.8898
-0.041016,4.8828,0.91368
-0.041016,0,1.8907
-0.041016,0,1.8911
-0.041016,0,1.8915
-0.045898,0,1.9115
-0.045898,0,1.912
-0.045898,0,1.9124
-0.045898,0,1.9129
-0.045898,4.8828,0.93681
-0.050781,-4.8828,2.91
-0.050781,0,1.9339
-0.050781,0,1.9344
-0.050781,0,1.9349
-0.050781,0,1.9354
-0.050781,-4.8828,2.9125
-0.045898,0,1.9169
-0.045898,0,1.9173
-0.041016,0,1.8982
-0.041016,0,1.8987
-0.041016,0,1.8991
-0.041016,0,1.8995
-0.036133,0,1.8804
-0.041016,0,1.9003
-0.041016,0,1.9007
-0.041016,0,1.9011
-0.041016,0,1.9015
-0.041016,4.8828,0.92541
-0.041016,0,1.9024
-0.041016,0,1.9028
-0.041016,-4.8828,2.8798
-0.036133,4.8828,0.90753
-0.036133,0,1.8845
-0.036133,0,1.8848
-0.036133,0,1.8852
-0.036133,0,1.8856
-0.036133,0,1.8859
-0.03125,0,1.8668
-0.03125,0,1.8671
-0.03125,0,1.8674
-0.03125,0,1.8677
-0.03125,0,1.868
-0.03125,0,1.8683
-0.03125,0,1.8686
-0.03125,0,1.869
-0.03125,0,1.8693
-0.036133,-4.8828,2.8657
-0.03125,0,1.8699
-0.036133,-4.8828,2.8663
-0.041016,-4.8828,2.8862
-0.041016,0,1.9101
-0.045898,0,1.93
-0.045898,0,1.9305
-0.045898,0,1.9309
-0.045898,4.8828,0.95484
-0.045898,4.8828,0.95534
-0.045898,0,1.9324
-0.045898,0,1.9328
-0.041016,0,1.9137
-0.041016,0,1.9142
-0.036133,0,1.895
-0.036133,0,1.8954
-0.036133,0,1.8957
-0.03125,0,1.8765
-0.03125,0,1.8769
-0.03125,0,1.8772
-0.03125,0,1.8775
-0.03125,0,1.8778
-0.03125,0,1.8781
-0.03125,0,1.8784
-0.03125,0,1.8787
-0.03125,0,1.8791
-0.03125,0,1.8794
-0.03125,0,1.8797
-0.03125,0,1.88
-0.026367,4.8828,0.88419
-0.03125,0,1.8806
-0.03125,0,1.8809
-0.03125,0,1.8812
-0.03125,0,1.8815
-0.036133,-4.8828,2.878
-0.03125,0,1.8822
-0.036133,-4.8828,2.8786
-0.03125,0,1.8828
-0.03125,0,1.8832
-0.026367,0,1.8639
-0.03125,-4.8828,2.8603
-0.026367,0,1.8645
-0.026367,0,1.8647
-0.026367,0,1.865
-0.026367,0,1.8653
-0.026367,0,1.8655
-0.026367,0,1.8658
-0.026367,0,1.866
-0.03125,-4.8828,2.8624
-0.026367,4.8828,0.89004
-0.036133,-4.8828,2.8825
-0.036133,0,1.9063
-0.041016,0,1.9262
-0.036133,4.8828,0.93055
-0.041016,0,1.927
-0.036133,4.8828,0.93136
-0.041016,-4.8828,2.9044
-0.036133,0,1.9087
-0.036133,0,1.9091
-0.03125,4.8828,0.91332
-0.036133,-4.8828,2.8863
-0.03125,0,1.8906
-0.036133,0,1.9104
-0.03125,0,1.8912
-0.036133,-4.8828,2.8876
-0.03125,0,1.8919
-0.03125,0,1.8922
-0.026367,0,1.873
-0.03125,-4.8828,2.8693
-0.026367,0,1.8735
-0.026367,0,1.8738
-0.026367,0,1.874
-0.026367,0,1.8743
-0.021484,0,1.855
-0.026367,0,1.8748
-0.021484,0,1.8555
-0.026367,0,1.8752
-0.021484,4.8828,0.87939
-0.026367,0,1.8757
-0.026367,0,1.876
-0.03125,0,1.8958
-0.026367,4.8828,0.90002
-0.03125,0,1.8964
-0.026367,4.8828,0.90062
-0.03125,0,1.897
-0.03125,4.8828,0.92078
-0.041016,-4.8828,2.9133
-0.036133,4.8828,0.94108
-0.041016,0,1.9376
-0.036133,0,1.9184
-0.036133,0,1.9188
-0.03125,0,1.8996
-0.026367,0,1.8803
-0.021484,0,1.861
-0.021484,0,1.8613
-0.016602,0,1.8419
-0.016602,0,1.8421
-0.011719,0,1.8227
-0.016602,0,1.8424
-0.016602,0,1.8425
-0.021484,0,1.8623
-0.021484,0,1.8625
-0.026367,0,1.8823
-0.026367,0,1.8825
-0.03125,0,1.9024
-0.03125,0,1.9027
-0.036133,0,1.9226
-0.036133,-4.8828,2.8995
-0.036133,0,1.9233
-0.036133,-4.8828,2.9002
-0.036133,0,1.924
-0.036133,0,1.9244
-0.036133,0,1.9247
-0.03125,0,1.9055
-0.03125,0,1.9058
-0.026367,0,1.8866
-0.021484,4.8828,0.89072
-0.016602,0,1.848
-0.016602,0,1.8481
-0.011719,0,1.8287
-0.011719,0,1.8288
-0.011719,0,1.829
-0.011719,0,1.8291
-0.011719,0,1.8292
-0.016602,0,1.8489
-0.016602,0,1.849
-0.021484,-4.8828,2.8453
-0.016602,0,1.8494
-0.021484,0,1.8691
-0.016602,0,1.8497
-0.016602,4.8828,0.87335
-0.016602,0,1.8501
-0.016602,0,1.8502
-0.016602,0,1.8504
-0.016602,0,1.8506
-0.016602,-4.8828,2.8273
-0.016602,0,1.8509
-0.016602,0,1.8511
-0.016602,0,1.8512
-0.016602,0,1.8514
-0.021484,-4.8828,2.8477
-0.016602,0,1.8517
-0.021484,0,1.8715
-0.016602,0,1.8521
-0.021484,0,1.8718
-0.021484,-4.8828,2.8486
-0.021484,0,1.8722
-0.016602,0,1.8529
-0.021484,0,1.8726
-0.021484,0,1.8728
-0.021484,0,1.873
-0.026367,-4.8828,2.8693
-0.026367,0,1.893
-0.026367,0,1.8933
-0.026367,0,1.8936
-0.026367,0,1.8938
-0.026367,0,1.8941
-0.021484,0,1.8748
-0.021484,4.8828,0.89846
-0.016602,4.8828,0.87913
-0.021484,-4.8828,2.852
-0.016602,0,1.8561
-0.021484,0,1.8758
-0.016602,0,1.8564
-0.021484,0,1.8761
-0.016602,0,1.8568
-0.016602,4.8828,0.88037
-0.016602,0,1.8571
-0.016602,0,1.8573
-0.011719,0,1.8379
-0.016602,0,1.8575
-0.011719,0,1.8381
-0.016602,0,1.8578
-0.016602,-4.8828,2.8345
-0.016602,0,1.8581
-0.016602,0,1.8583
-0.016602,0,1.8584
-0.016602,0,1.8586
-0.016602,0,1.8588
-0.011719,4.8828,0.86284
-0.016602,0,1.8591
-0.016602,0,1.8593
-0.016602,0,1.8594
-0.011719,4.8828,0.86349
-0.016602,0,1.8597
-0.016602,0,1.8599
-0.016602,0,1.8601
-0.016602,0,1.8602
-0.016602,0,1.8604
-0.016602,0,1.8605
-0.016602,0,1.8607
-0.016602,0,1.8609
-0.021484,0,1.8806
-0.021484,0,1.8808
-0.021484,0,1.881
-0.021484,0,1.8812
-0.026367,0,1.901
-0.021484,0,1.8817
-0.026367,0,1.9015
-0.021484,0,1.8821
-0.026367,0,1.9019
-0.021484,0,1.8826
-0.021484,4.8828,0.90626
-0.021484,0,1.883
-0.021484,0,1.8832
-0.016602,0,1.8639
-0.016602,0,1.864
-0.016602,0,1.8642
-0.016602,0,1.8644
-0.016602,0,1.8645
-0.016602,0,1.8647
-0.016602,0,1.8649
-0.016602,4.8828,0.88848
-0.016602,0,1.8652
-0.016602,0,1.8654
-0.011719,0,1.846
-0.011719,0,1.8461
-0.011719,0,1.8462
-0.011719,0,1.8463
-0.011719,0,1.8464
-0.011719,0,1.8466
-0.011719,0,1.8467
-0.011719,0,1.8468
-0.011719,0,1.8469
-0.011719,0,1.847
-0.011719,0,1.8471
-0.011719,0,1.8473
-0.011719,0,1.8474
-0.011719,0,1.8475
-0.011719,0,1.8476
-0.016602,0,1.8673
-0.016602,0,1.8674
-0.016602,0,1.8676
-0.016602,0,1.8677
-0.016602,0,1.8679
-0.016602,0,1.8681
-0.016602,0,1.8682
-0.016602,-4.8828,2.8449
-0.016602,0,1.8685
-0.016602,0,1.8687
-0.016602,0,1.8688
-0.016602,-4.8828,2.8455
-0.016602,0,1.8691
-0.021484,-4.8828,2.8654
-0.021484,0,1.889
-0.021484,0,1.8892
-0.021484,4.8828,0.91291
-0.021484,0,1.8897
-0.021484,0,1.8899
-0.016602,0,1.8705
-0.016602,0,1.8707
-0.016602,0,1.8709
-0.011719,4.8828,0.87492
-0.011719,0,1.8516
-0.011719,0,1.8517
-0.011719,0,1.8518
-0.011719,0,1.8519
-0.011719,-4.8828,2.8286
-0.011719,0,1.8521
-0.011719,-4.8828,2.8287
-0.0068359,4.8828,0.85616
-0.0068359,0,1.8328
-0.0068359,0,1.8329
-0.0068359,-4.8828,2.8095
-0.0019531,4.8828,0.83685
-0.0068359,-4.8828,2.8095
-0.0068359,0,1.833
-0.0068359,-4.8828,2.8096
-0.0068359,0,1.8331
-0.0068359,0,1.8332
-0.0068359,0,1.8332
-0.0068359,0,1.8333
-0.011719,0,1.8529
-0.011719,-4.8828,2.8295
-0.011719,0,1.8531
-0.0068359,0,1.8336
-0.0068359,0,1.8337
-0.0068359,0,1.8338
-0.0068359,0,1.8338
-0.0068359,-4.8828,2.8104
-0.0019531,4.8828,0.83783
-0.0068359,0,1.834
-0.0068359,0,1.834
-0.011719,0,1.8536
-0.011719,0,1.8537
-0.016602,-4.8828,2.85
-0.016602,0,1.8736
-0.016602,0,1.8737
-0.016602,0,1.8739
-0.016602,0,1.8741
-0.016602,0,1.8742
-0.011719,4.8828,0.87827
-0.011719,0,1.855
-0.011719,0,1.8551
-0.0068359,4.8828,0.85907
-0.0068359,4.8828,0.85915
-0.0068359,4.8828,0.85923
-0.011719,0,1.8554
-0.011719,0,1.8555
-0.011719,0,1.8556
-0.011719,0,1.8557
-0.016602,0,1.8754
-0.016602,0,1.8755
-0.016602,0,1.8757
-0.016602,0,1.8759
-0.016602,0,1.8761
-0.016602,0,1.8762
-0.011719,0,1.8568
-0.0068359,4.8828,0.86083
-0.0068359,0,1.8375
-0.0068359,-4.8828,2.8141
-0.46973,0,95.824
-0.33733,11.773,-1.0052
-0.21966,11.761,-1.4736
-0.097265,11.742,-1.9593
0.049307,16.597,-3.5167
0.23951,21.445,-5.2471
0.44885,21.403,-6.076
0.62355,16.47,-5.7883
0.75865,11.531,-5.3407
0.86385,11.467,-5.7487
0.93907,6.5131,-5.0589
0.99401,1.5532,-4.2867
1.0335,1.47,-4.428
1.0624,1.381,-4.5257
1.0854,1.2865,-4.599
1.1075,6.0697,-5.644
1.1188,1.0827,-4.6918
1.1291,0.97415,-4.711
1.1382,0.86179,-4.7251
1.1462,0.74603,-4.7339
1.153,0.62732,-4.7373
1.1537,0.50614,-4.716
1.1581,0.38295,-4.7089
1.1563,0.25826,-4.677
1.1534,0.13255,-4.6399
1.1491,0.0063165,-4.5977
1.1534,-0.11994,-4.5894
1.1563,4.6371,-5.5528
1.1581,-0.37055,-4.5582
1.1586,4.3889,-5.5121
1.153,-0.6153,-4.4888
1.1462,-0.73428,-4.4378
1.1382,-0.85036,-4.3826
1.1291,-0.96308,-4.3236
1.1188,-1.072,-4.2609
1.1075,-1.1767,-4.1947
1.0952,-1.2767,-4.1254
1.0868,-1.3718,-4.0728
1.0726,-1.4613,-3.998
1.0575,-1.5452,-3.9209
1.0416,-1.6229,-3.8418
1.025,-1.6942,-3.7611
1.0077,-1.7589,-3.6789
0.98976,-1.8166,-3.5957
0.97132,-1.8671,-3.5118
0.9524,-1.9102,-3.4276
0.9331,-1.9459,-3.3432
0.91348,-1.9738,-3.2591
0.89362,-1.994,-3.1757
0.87849,-2.0062,-3.1127
0.8584,-2.0106,-3.0315
0.83831,-2.007,-2.9518
0.81829,-1.9955,-2.8741
0.79844,-1.9762,-2.7985
0.77882,-1.949,-2.7255
0.75951,-1.9142,-2.6552
0.74548,-1.8717,-2.6076
0.72703,-1.8219,-2.5437
0.70912,-1.765,-2.4835
0.69182,-1.701,-2.4271
0.67519,-1.6303,-2.3747
0.66419,-1.5532,-2.3461
0.64911,-1.47,-2.3024
0.63489,-1.381,-2.2634
0.62648,-1.2865,-2.2486
0.61416,-1.1869,-2.2193
0.60286,-1.0827,-2.1949
0.59263,-0.97415,-2.1757
0.5835,-0.86179,-2.1617
0.57552,-0.74603,-2.1529
0.56871,-0.62732,-2.1494
0.56798,-0.50614,-2.1707
0.56848,4.4999,-3.1739
0.56534,-0.25826,-2.2097
0.56344,-0.13255,-2.2273
0.56281,-0.0063165,-2.25
0.56344,0.11994,-2.2778
0.57022,5.1285,-3.3066
0.56848,-4.5123,-1.3715
0.57775,0.4939,-2.4098
0.58336,0.6153,-2.4565
0.59017,0.73428,-2.5075
0.59815,0.85036,-2.5627
0.60728,0.96308,-2.6217
0.61751,1.072,-2.6844
0.62881,6.0595,-3.7271
0.64113,1.2767,-2.8199
0.64954,1.3718,-2.8725
0.66376,1.4613,-2.9473
0.67884,1.5452,-3.0244
0.69472,1.6229,-3.1035
0.70647,1.6942,-3.1647
0.71889,1.7589,-3.2273
0.73191,1.8166,-3.291
0.75036,1.8671,-3.3749
0.76928,1.9102,-3.4592
0.78858,6.8287,-4.5201
0.8082,6.8566,-4.6041
0.82317,1.994,-3.6915
0.84319,2.0062,-3.774
0.86328,2.0106,-3.8552
0.88337,2.007,-3.9349
0.90339,1.9955,-4.0127
0.92324,6.859,-5.0648
0.93798,1.949,-4.1417
0.95728,1.9142,-4.212
0.9762,1.8717,-4.2791
0.99465,1.8219,-4.343
1.0126,1.765,-4.4032
1.0299,1.701,-4.4597
1.0465,1.6303,-4.512
1.0624,1.5532,-4.5601
1.0775,1.47,-4.6038
1.0917,1.381,-4.6429
1.105,1.2865,-4.6771
1.1173,1.1869,-4.7065
1.1335,5.9655,-5.727
1.1437,0.97415,-4.7696
1.1528,0.86179,-4.7837
1.1608,0.74603,-4.7924
1.1676,0.62732,-4.7959
1.1781,5.3889,-5.7902
1.1825,0.38295,-4.8066
1.1856,0.25826,-4.7942
1.1924,0.13255,-4.7962
1.1979,0.0063165,-4.793
1.2022,-0.11994,-4.7847
1.2003,-0.24573,-4.752
1.202,-0.37055,-4.734
1.1976,-0.4939,-4.6918
1.1969,4.2675,-5.6412
1.1901,-0.73428,-4.6136
1.187,-0.85036,-4.578
1.1828,3.9197,-5.515
1.1725,-1.072,-4.4757
1.1612,-1.1767,-4.4096
1.1489,-1.2767,-4.3403
1.1356,-1.3718,-4.2681
1.1214,-1.4613,-4.1933
1.1063,-1.5452,-4.1162
1.0904,-1.6229,-4.0372
1.0738,-1.6942,-3.9564
1.0565,-1.7589,-3.8742
1.0386,-1.8166,-3.7911
1.0201,-1.8671,-3.7072
1.0012,-1.9102,-3.6229
0.97704,-1.9459,-3.519
0.95742,-1.9738,-3.4349
0.93757,2.8889,-4.328
0.91267,-2.0062,-3.2494
0.89258,-2.0106,-3.1682
0.87249,-2.007,-3.0885
0.85247,-1.9955,-3.0108
0.83262,2.9066,-3.9118
0.80811,-1.949,-2.8427
0.78881,-1.9142,-2.7724
0.7699,-1.8717,-2.7052
0.75145,-1.8219,-2.6414
0.73353,-1.765,-2.5811
0.71623,-1.701,-2.5247
0.6996,-1.6303,-2.4724
0.68372,-1.5532,-2.4242
0.66864,-1.47,-2.3806
0.65443,-1.381,-2.3415
0.64113,-1.2865,-2.3072
0.62881,-1.1869,-2.2779
0.61751,-1.0827,-2.2535
0.60728,-0.97415,-2.2343
0.59815,-0.86179,-2.2202
0.59017,-0.74603,-2.2115
0.58336,-0.62732,-2.208
0.57775,-0.50614,-2.2098
0.57336,-0.38295,-2.2169
0.5751,4.6246,-3.2253
0.57321,-0.13255,-2.2663
0.57258,-0.0063165,-2.289
0.57321,0.11994,-2.3168
0.5751,0.24573,-2.3496
0.57825,0.37055,-2.3871
0.58263,0.4939,-2.4293
0.59312,0.6153,-2.4956
0.59993,0.73428,-2.5466
0.6128,5.7332,-3.5978
0.62193,0.96308,-2.6803
0.63216,1.072,-2.743
0.64346,1.1767,-2.8092
0.65578,1.2767,-2.8785
0.66907,1.3718,-2.9506
0.68329,1.4613,-3.0254
0.69837,1.5452,-3.1025
0.70937,1.6229,-3.1621
0.726,1.6942,-3.2428
0.7433,1.7589,-3.325
0.76121,1.8166,-3.4082
0.77478,1.8671,-3.4725
0.79369,1.9102,-3.5568
0.80811,-2.9369,-2.6451
0.82773,1.9738,-3.7057
0.84759,1.994,-3.7891
0.8676,2.0062,-3.8717
0.88281,2.0106,-3.9334
0.90291,2.007,-4.013
0.92292,1.9955,-4.0908
0.93789,1.9762,-4.1468
0.95263,-2.9338,-3.2238
0.97193,1.9142,-4.2706
0.98596,1.8717,-4.3182
1.0044,1.8219,-4.382
1.0174,-3.1179,-3.4462
1.0347,1.701,-4.4792
1.0514,1.6303,-4.5316
1.0673,1.5532,-4.5797
1.0823,1.47,-4.6233
1.0966,1.381,-4.6624
1.1098,1.2865,-4.6967
1.1222,1.1869,-4.726
1.1335,1.0827,-4.7504
1.1437,0.97415,-4.7696
1.1528,0.86179,-4.7837
1.1608,0.74603,-4.7924
1.1676,0.62732,-4.7959
1.1732,0.50614,-4.7941
1.1776,0.38295,-4.787
1.1808,0.25826,-4.7747
1.1875,0.13255,-4.7766
1.193,4.8891,-5.75
1.1973,4.7629,-5.7418
1.2003,4.6371,-5.7286
1.1971,-0.37055,-4.7145
1.1976,-0.4939,-4.6918
1.192,-0.6153,-4.6451
1.1901,-0.73428,-4.6136
1.187,-0.85036,-4.578
1.1828,-0.96308,-4.5384
1.1774,-1.072,-4.4952
1.1661,-1.1767,-4.4291
1.1538,-1.2767,-4.3598
1.1405,-1.3718,-4.2876
1.1263,-1.4613,-4.2129
1.1112,-1.5452,-4.1358
1.0953,-1.6229,-4.0567
1.0787,-1.6942,-3.9759
1.0614,-1.7589,-3.8938
1.0435,-1.8166,-3.8106
1.025,-1.8671,-3.7267
1.0061,-1.9102,-3.6424
0.98681,-1.9459,-3.5581
0.96719,-1.9738,-3.474
0.94733,-1.994,-3.3905
0.92244,-6.8891,-2.3119
0.90234,-2.0106,-3.2073
0.88225,-2.007,-3.1276
0.86224,-1.9955,-3.0498
0.84238,-1.9762,-2.9743
0.81788,-6.8318,-1.9052
0.79858,-1.9142,-2.8115
0.78454,-1.8717,-2.7638
0.76609,-1.8219,-2.7
0.74818,-1.765,-2.6397
0.73088,-1.701,-2.5833
0.71425,-1.6303,-2.5309
0.69837,-1.5532,-2.4828
0.68329,-1.47,-2.4392
0.67396,3.5019,-3.3962
0.66066,-1.2865,-2.3854
0.64834,-1.1869,-2.356
0.63704,-1.0827,-2.3316
0.62681,-0.97415,-2.3124
0.61768,-0.86179,-2.2984
0.6097,-0.74603,-2.2896
0.60289,-0.62732,-2.2861
0.59728,-0.50614,-2.2879
0.59289,-0.38295,-2.295
0.59463,-0.25826,-2.3269
0.59274,-0.13255,-2.3445
0.59211,-0.0063165,-2.3672
0.59274,0.11994,-2.395
0.59463,0.24573,-2.4277
0.59778,0.37055,-2.4652
0.60216,0.4939,-2.5074
0.60777,0.6153,-2.5541
0.61458,0.73428,-2.6052
0.62256,0.85036,-2.6603
0.63169,0.96308,-2.7194
0.64192,1.072,-2.7821
0.65322,1.1767,-2.8482
0.66555,1.2767,-2.9175
0.67884,1.3718,-2.9897
0.69305,1.4613,-3.0645
0.70813,1.5452,-3.1416
0.72402,1.6229,-3.2207
0.74064,1.6942,-3.3014
0.75795,1.7589,-3.3836
0.77586,1.8166,-3.4668
0.78943,-3.0157,-2.5546
0.80834,-2.9726,-2.6389
0.82765,1.9459,-3.6998
0.84238,-2.909,-2.7877
0.86224,1.994,-3.8477
0.87737,2.0062,-3.9107
0.89258,2.0106,-3.9724
0.91267,2.007,-4.0521
0.9278,-2.8873,-3.1338
0.94766,1.9762,-4.1859
0.96728,1.949,-4.2589
0.9817,1.9142,-4.3096
1.0006,1.8717,-4.3768
1.0142,1.8219,-4.4211
1.0272,1.765,-4.4618
1.0445,1.701,-4.5182
1.0563,1.6303,-4.5511
1.0721,1.5532,-4.5992
1.0872,1.47,-4.6429
1.0966,-3.5019,-3.6858
1.1098,1.2865,-4.6967
1.1222,1.1869,-4.726
1.1335,1.0827,-4.7504
1.1437,0.97415,-4.7696
1.1528,0.86179,-4.7837
1.1608,0.74603,-4.7924
1.1676,0.62732,-4.7959
1.1732,0.50614,-4.7941
1.1776,0.38295,-4.787
1.1856,0.25826,-4.7942
1.1875,0.13255,-4.7766
1.1882,0.0063165,-4.7539
1.1875,-0.11994,-4.7261
1.1856,-0.24573,-4.6934
1.1874,-0.37055,-4.6754
1.183,-0.4939,-4.6332
1.1823,-0.6153,-4.606
1.1803,-0.73428,-4.5745
1.1772,-0.85036,-4.5389
1.1681,-0.96308,-4.4798
1.1628,-1.072,-4.4367
1.1563,3.7061,-5.3666
1.144,-1.2767,-4.3208
1.1356,-1.3718,-4.2681
1.1214,-1.4613,-4.1933
1.1112,-1.5452,-4.1358
1.0953,-1.6229,-4.0567
1.0787,-1.6942,-3.9759
1.0614,-1.7589,-3.8938
1.0435,-1.8166,-3.8106
1.025,-1.8671,-3.7267
1.0061,-1.9102,-3.6424
0.98681,-1.9459,-3.5581
0.96719,-1.9738,-3.474
0.94733,-1.994,-3.3905
0.92244,-2.0062,-3.2885
0.90234,-2.0106,-3.2073
0.88225,-2.007,-3.1276
0.86224,-1.9955,-3.0498
0.84238,-6.859,-1.9977
0.82276,-1.949,-2.9012
0.80346,-1.9142,-2.831
0.78454,-1.8717,-2.7638
0.76609,-1.8219,-2.7
0.7433,-6.6478,-1.6436
0.726,-1.701,-2.5638
0.70937,-1.6303,-2.5114
0.69349,-1.5532,-2.4633
0.67841,-1.47,-2.4196
0.66419,-1.381,-2.3806
0.6509,-1.2865,-2.3463
0.63858,-1.1869,-2.3169
0.62728,-1.0827,-2.2926
0.61704,-0.97415,-2.2733
0.60792,-0.86179,-2.2593
0.59993,-0.74603,-2.2505
0.59312,-0.62732,-2.247
0.5924,-0.50614,-2.2684
0.58801,-0.38295,-2.2755
0.58975,4.6246,-3.2839
0.58786,-0.13255,-2.3249
0.58723,-0.0063165,-2.3476
0.58786,0.11994,-2.3754
0.58975,0.24573,-2.4081
0.59778,5.2534,-3.4418
0.59728,-4.3889,-1.5113
0.60777,0.6153,-2.5541
0.61458,0.73428,-2.6052
0.62256,0.85036,-2.6603
0.63169,0.96308,-2.7194
0.64192,1.072,-2.7821
0.65322,1.1767,-2.8482
0.66555,1.2767,-2.9175
0.67884,1.3718,-2.9897
0.69305,1.4613,-3.0645
0.70813,1.5452,-3.1416
0.72402,1.6229,-3.2207
0.74064,1.6942,-3.3014
0.75795,1.7589,-3.3836
0.77586,1.8166,-3.4668
0.79431,1.8671,-3.5507
0.81322,1.9102,-3.6349
0.83253,1.9459,-3.7193
0.85215,1.9738,-3.8034
0.86712,1.994,-3.8673
0.88713,2.0062,-3.9498
0.90723,2.0106,-4.031
0.92732,2.007,-4.1107
0.94245,1.9955,-4.1689
0.95742,1.9762,-4.2249
0.97704,1.949,-4.298
0.99146,1.9142,-4.3487
1.0104,1.8717,-4.4159
1.0239,1.8219,-4.4602
1.0419,1.765,-4.5204
1.0543,1.701,-4.5573
1.0709,1.6303,-4.6097
1.0819,1.5532,-4.6383
1.0921,1.47,-4.6624
1.1014,-3.5019,-3.7054
1.1147,1.2865,-4.7162
-0.040107,-1.7909,0.97435
-0.04844,-1.8243,1.0148
-0.037536,3.0324,0.00033198
-0.02197,-1.8693,0.91869
-0.016319,-1.8809,0.89855
-0.020508,-1.8849,0.91631
-0.0051653,3.0012,-0.12215
0.010252,3.012,-0.186
0.0014028,-1.8527,0.82227
0.0025415,-1.8272,0.81261
0.023506,3.0883,-0.25448
0.039953,-1.7548,0.64798
0.032422,-1.7081,0.6684
0.035161,3.2282,-0.33012
0.053119,3.2881,-0.41438
0.071711,3.3544,-0.50263
0.076351,3.4267,-0.53637
0.081745,-1.3781,0.40223
0.097716,3.5882,-0.65581
0.11943,3.6767,-0.76148
0.13229,3.7701,-0.83284
0.14123,-1.015,0.087053
0.15117,-0.91327,0.025489
0.16215,-0.80793,-0.04106
0.16931,-0.6994,-0.093087
0.17757,-0.58811,-0.15015
0.1772,-0.4745,-0.17314
0.17797,-0.35902,-0.20111
0.17502,-0.24212,-0.21446
0.17325,4.7585,-1.2092
0.17266,-0.0059217,-0.25566
0.17813,4.9953,-1.2795
0.18479,0.23037,-0.35498
0.19262,0.34739,-0.41158
0.2065,5.3458,-1.4688
0.21664,0.57685,-0.55763
0.23279,0.68839,-0.64678
0.24027,0.79721,-0.70085
0.24883,0.90289,-0.75867
0.25354,1.005,-0.80044
0.2446,-3.7797,0.18977
0.23662,-3.6859,0.20051
0.22955,1.286,-0.7679
0.22823,1.37,-0.78168
0.22284,-3.4342,0.19849
0.21331,-3.3613,0.21982
0.20449,-3.2945,0.23967
0.20118,-3.2339,0.23876
0.20332,-3.1798,0.21732
0.1962,1.7504,-0.74225
0.17487,-3.092,0.3097
0.16367,-3.0586,0.34612
0.15277,-3.0324,0.38294
0.14209,-3.0135,0.42042
0.12667,-3.002,0.47846
0.12109,1.8849,-0.47785
0.11063,1.8816,-0.43647
0.1001,-3.012,0.58334
0.089418,-3.0301,0.62876
0.078513,-3.0556,0.67663
0.067314,-3.0883,0.72722
0.05575,-3.1281,0.78081
0.043749,-3.1747,0.83766
0.031245,-3.2282,0.89798
0.01817,-3.2881,0.96202
0.0093434,1.5284,0.033876
-0.0099447,-3.4267,1.1021
-0.025105,-3.5047,1.1785
